id	site	plot	species	value	old_name	habitat	veg	aliens	alititude	soil
2179	43	43.1	Indigofera_brachystachya	1		Strandveld/thicket_fynbos	fynbos	yes/cleared	low	sand
2180	43	43.1	Ischyrolepis_eleocharis	1		Strandveld/thicket_fynbos	fynbos	yes/cleared	low	sand
2181	43	43.1	Metalasia_densa	1		Strandveld/thicket_fynbos	fynbos	yes/cleared	low	sand
2182	43	43.1	Metalasia_muricata	1	Metalasia_sp_2207/222	Strandveld/thicket_fynbos	fynbos	yes/cleared	low	sand
2184	43	43.1	Muraltia_sp_2007/218	1		Strandveld/thicket_fynbos	fynbos	yes/cleared	low	sand
2185	43	43.1	Othonna_quinquidentata	1		Strandveld/thicket_fynbos	fynbos	yes/cleared	low	sand
2186	43	43.1	Passerina_palecea	1		Strandveld/thicket_fynbos	fynbos	yes/cleared	low	sand
2187	43	43.1	Pelargonium_betulinum	1		Strandveld/thicket_fynbos	fynbos	yes/cleared	low	sand
2188	43	43.1	Pelargonium_captitatum	1		Strandveld/thicket_fynbos	fynbos	yes/cleared	low	sand
2189	43	43.1	Pelargonium_myrrhifolium	1		Strandveld/thicket_fynbos	fynbos	yes/cleared	low	sand
2190	43	43.1	Rhus_laevigata	1		Strandveld/thicket_fynbos	fynbos	yes/cleared	low	sand
2191	43	43.1	Selago_dregeii	1		Strandveld/thicket_fynbos	fynbos	yes/cleared	low	sand
2192	43	43.1	Stipagrostis_zeyheri_	1		Strandveld/thicket_fynbos	fynbos	yes/cleared	low	sand
2193	43	43.1	Trachyandra_hirsutiflora	1		Strandveld/thicket_fynbos	fynbos	yes/cleared	low	sand
2194	43	43.2	Aspalathus_ericifolia_2007/207	1		Strandveld/thicket_fynbos	fynbos	yes/cleared	low	sand
2195	43	43.2	chrysanthemoides_monolifera	1		Strandveld/thicket_fynbos	fynbos	yes/cleared	low	sand
2196	43	43.2	Colopsis_fruticosa	1	Colopsis_sp_2007/215	Strandveld/thicket_fynbos	fynbos	yes/cleared	low	sand
2197	43	43.2	Helichrysum_niveum	1	Helichrysum_niveum_2007/222	Strandveld/thicket_fynbos	fynbos	yes/cleared	low	sand
2198	43	43.2	Hypochoeris_radicata	1		Strandveld/thicket_fynbos	fynbos	yes/cleared	low	sand
2199	43	43.2	Linum_africanum	1		Strandveld/thicket_fynbos	fynbos	yes/cleared	low	sand
2200	43	43.3	Leucadendron_coniferum	1		Strandveld/thicket_fynbos	fynbos	yes/cleared	low	sand
2201	43	43.3	Wachendorfia_paniculata	1		Strandveld/thicket_fynbos	fynbos	yes/cleared	low	sand
2202	43	43.4	Aspalathus_chenpoda	1		Strandveld/thicket_fynbos	fynbos	yes/cleared	low	sand
2203	43	43.4	Centella_tridentata	1		Strandveld/thicket_fynbos	fynbos	yes/cleared	low	sand
2204	43	43.4	Conyza_bonariensis	1		Strandveld/thicket_fynbos	fynbos	yes/cleared	low	sand
2205	43	43.4	Helichrysum_crispum	1		Strandveld/thicket_fynbos	fynbos	yes/cleared	low	sand
2206	43	43.4	Senecio_pterophorus	1		Strandveld/thicket_fynbos	fynbos	yes/cleared	low	sand
2207	43	43.5	Passerina_corymbosa	1		Strandveld/thicket_fynbos	fynbos	yes/cleared	low	sand
2208	43	43.6	Helichrysum_patulum	1	Helichrysum_sp_2007/217	Strandveld/thicket_fynbos	fynbos	yes/cleared	low	sand
2209	43	43.6	Thesium_funale	1		Strandveld/thicket_fynbos	fynbos	yes/cleared	low	sand
2210	44	44.1	Acacia_cyclops	1		tms/gravel	fynbos	yes	low	tms
2211	44	44.1	Anthospermum_aethiopicum	1		tms/gravel	fynbos	yes	low	tms
2212	44	44.1	Avena_seteva	1		tms/gravel	fynbos	yes	low	tms
2213	44	44.1	Bolusafra_bituminosa	1		tms/gravel	fynbos	yes	low	tms
2214	44	44.1	Briza_maxima	1		tms/gravel	fynbos	yes	low	tms
2215	44	44.1	Chironia_baccifera	1		tms/gravel	fynbos	yes	low	tms
2216	44	44.1	chrysanthemoides_monolifera	1		tms/gravel	fynbos	yes	low	tms
2217	44	44.1	Conyza_bonariensis	1		tms/gravel	fynbos	yes	low	tms
2218	44	44.1	Erica_plukenetii	1		tms/gravel	fynbos	yes	low	tms
2219	44	44.1	Ficinia_oligantha	1		tms/gravel	fynbos	yes	low	tms
2220	44	44.1	Helichrysum_litorale	1	Grey_shrub_2007/117	tms/gravel	fynbos	yes	low	tms
2221	44	44.1	Halea_drupacea	1		tms/gravel	fynbos	yes	low	tms
2222	44	44.1	Helichrysum_cymosum	1		tms/gravel	fynbos	yes	low	tms
2223	44	44.1	Helichrysum_pandurifolium	1		tms/gravel	fynbos	yes	low	tms
2224	44	44.1	Hermania_multiflora	1		tms/gravel	fynbos	yes	low	tms
2225	44	44.1	Hypodiscus_striatus	1		tms/gravel	fynbos	yes	low	tms
2226	44	44.1	Leucospermum_conocarpodendron	1		tms/gravel	fynbos	yes	low	tms
2227	44	44.1	Lobelia_comosa	1		tms/gravel	fynbos	yes	low	tms
2228	44	44.1	Lobelia_erinus	1		tms/gravel	fynbos	yes	low	tms
2229	44	44.1	Lobelia_pinifolia	1		tms/gravel	fynbos	yes	low	tms
2230	44	44.1	Maytenus_oleoides	1		tms/gravel	fynbos	yes	low	tms
2231	44	44.1	Metalasia_muricata	1		tms/gravel	fynbos	yes	low	tms
2232	44	44.1	Passerina_corymbosa	1		tms/gravel	fynbos	yes	low	tms
2233	44	44.1	Pelargonium_captitatum	1		tms/gravel	fynbos	yes	low	tms
2234	44	44.1	Pelargonium_cucullatum	1		tms/gravel	fynbos	yes	low	tms
2235	44	44.1	Pentameris_macrocalycina	1		tms/gravel	fynbos	yes	low	tms
2236	44	44.1	Pseudopentameris_macrantha	1		tms/gravel	fynbos	yes	low	tms
2237	44	44.1	Rhus_tomentosa	1		tms/gravel	fynbos	yes	low	tms
2238	44	44.1	Senecio_pterophorus	1		tms/gravel	fynbos	yes	low	tms
2239	44	44.1	Struthiola_ciliata	1	Struthiola_2007/108	tms/gravel	fynbos	yes	low	tms
2240	44	44.1	Tetraria_cuspidata	1	Tetraria_red_base_2007/116	tms/gravel	fynbos	yes	low	tms
2241	44	44.1	Tribolium_uniolae	1		tms/gravel	fynbos	yes	low	tms
2242	44	44.1	Wachendorfia_paniculata	1		tms/gravel	fynbos	yes	low	tms
2243	44	44.1	Watsonia_borbonica	1		tms/gravel	fynbos	yes	low	tms
2244	44	44.1	Hyperinnia_hirta	1		tms/gravel	fynbos	yes	low	tms
2245	44	44.1	Wahlenbergia_capensis	1	Wahlenbegia_2007/89	tms/gravel	fynbos	yes	low	tms
2246	44	44.2	Adenandra_villosa	1		tms/gravel	fynbos	yes	low	tms
2247	44	44.2	Aspalathus_divericata	1		tms/gravel	fynbos	yes	low	tms
2248	44	44.2	Cassine_peragua	1		tms/gravel	fynbos	yes	low	tms
2249	44	44.2	Centella_affinis_2007/119	1		tms/gravel	fynbos	yes	low	tms
2250	44	44.2	Ehrharta_capensis	1		tms/gravel	fynbos	yes	low	tms
2251	44	44.2	Euphorbia_erythrina	1		tms/gravel	fynbos	yes	low	tms
2252	44	44.2	Ficinia_brevifolia	1		tms/gravel	fynbos	yes	low	tms
2253	44	44.2	Helichrysum_indicum	1		tms/gravel	fynbos	yes	low	tms
2254	44	44.2	Ischyrolepis_capensis	1		tms/gravel	fynbos	yes	low	tms
2255	44	44.2	Myrsine_africana	1		tms/gravel	fynbos	yes	low	tms
2256	44	44.2	Orchid_sp_2007/118	1		tms/gravel	fynbos	yes	low	tms
2257	44	44.2	Rafnia_triflora	1		tms/gravel	fynbos	yes	low	tms
2258	44	44.2	Rhus_lucida	1		tms/gravel	fynbos	yes	low	tms
2259	44	44.2	Thesium_strictum	1		tms/gravel	fynbos	yes	low	tms
2260	44	44.2	Trichocephalus_stipularis	1		tms/gravel	fynbos	yes	low	tms
2261	44	44.2	Cymbopogon_marginatus	1		tms/gravel	fynbos	yes	low	tms
2262	44	44.3	chrysanthemoides_monolifera	1		tms/gravel	fynbos	yes	low	tms
2263	44	44.3	Cliffortia_falcata	1		tms/gravel	fynbos	yes	low	tms
2264	44	44.3	Cullumia_setosa	1		tms/gravel	fynbos	yes	low	tms
2265	44	44.3	Ehrharta_calycina	1		tms/gravel	fynbos	yes	low	tms
2266	44	44.3	Hakea_drupacea	1		tms/gravel	fynbos	yes	low	tms
2267	44	44.3	Indigofera_angustifolia	1		tms/gravel	fynbos	yes	low	tms
2268	44	44.3	Olea_capensis	1		tms/gravel	fynbos	yes	low	tms
2269	44	44.3	Osyris_compressa	1		tms/gravel	fynbos	yes	low	tms
2270	44	44.3	Oxalis_sp	1		tms/gravel	fynbos	yes	low	tms
2271	44	44.3	Petrorhagia_prolifera	1		tms/gravel	fynbos	yes	low	tms
2272	44	44.3	Phylica_buxifolia	1		tms/gravel	fynbos	yes	low	tms
2273	44	44.3	Polygala_garcinii	1		tms/gravel	fynbos	yes	low	tms
2274	44	44.3	Polygala_myrtifolia	1		tms/gravel	fynbos	yes	low	tms
2275	44	44.3	Pelargonium_latum	1		tms/gravel	fynbos	yes	low	tms
2276	44	44.3	Polycarpon_tetraphyllum	1		tms/gravel	fynbos	yes	low	tms
2277	44	44.3	Silene_cretica	1		tms/gravel	fynbos	yes	low	tms
2278	44	44.4	Bolusafra_bituminosa	1		tms/gravel	fynbos	yes	low	tms
2279	44	44.4	chrysanthemoides_monolifera	1		tms/gravel	fynbos	yes	low	tms
2280	44	44.4	Disa_cornuta	1		tms/gravel	fynbos	yes	low	tms
2281	44	44.4	Ehrharta_calycina	1		tms/gravel	fynbos	yes	low	tms
2282	44	44.4	Ehrharta_capensis	1		tms/gravel	fynbos	yes	low	tms
2283	44	44.4	Ficinia_deusta	1		tms/gravel	fynbos	yes	low	tms
2284	44	44.4	Helichrysum_cymosum	1		tms/gravel	fynbos	yes	low	tms
2285	44	44.4	Holothrix_villosa	1		tms/gravel	fynbos	yes	low	tms
2286	44	44.4	Hypodiscus_striatus	1		tms/gravel	fynbos	yes	low	tms
2287	44	44.4	Mastersiella_digitata	1		tms/gravel	fynbos	yes	low	tms
2288	44	44.4	Nemesia_versicolor	1		tms/gravel	fynbos	yes	low	tms
2289	44	44.4	Osyris_compressa	1		tms/gravel	fynbos	yes	low	tms
2290	44	44.4	Rafnia_triflora	1		tms/gravel	fynbos	yes	low	tms
2291	44	44.4	Rhus_tomentosa	1		tms/gravel	fynbos	yes	low	tms
2292	44	44.4	Stoebe_cinerea	1		tms/gravel	fynbos	yes	low	tms
2293	44	44.4	Struthiola_striata	1		tms/gravel	fynbos	yes	low	tms
2294	44	44.4	Tetraria_cuspidata	1		tms/gravel	fynbos	yes	low	tms
2295	44	44.5	Adenandra_villosa	1		tms/gravel	fynbos	yes	low	tms
2296	44	44.5	Anthospermum_aethiopicum	1		tms/gravel	fynbos	yes	low	tms
2297	44	44.5	Disa_cornuta	1		tms/gravel	fynbos	yes	low	tms
2298	44	44.5	Disparago_lasiocarpa	1	Disparago_sp_2007/121	tms/gravel	fynbos	yes	low	tms
2299	44	44.5	Elinum_africanum	1		tms/gravel	fynbos	yes	low	tms
2300	44	44.5	Lobelia_pinifolia	1		tms/gravel	fynbos	yes	low	tms
2301	44	44.5	Mustard_seed_2007/119	1		tms/gravel	fynbos	yes	low	tms
2302	44	44.5	Wahlenbergia_capensis	1	Wahlenbegia_2007/120	tms/gravel	fynbos	yes	low	tms
2303	44	44.6	Erica_abietina	1	Erica_cf_abietina_2007/122	tms/gravel	fynbos	yes	low	tms
2304	44	44.6	Ficinia_oligantha	1		tms/gravel	fynbos	yes	low	tms
2305	44	44.6	Melinus_repens	1		tms/gravel	fynbos	yes	low	tms
2306	44	44.6	Pelargonium_captitatum	1		tms/gravel	fynbos	yes	low	tms
2307	44	44.6	Ficinia_nigrescens	1		tms/gravel	fynbos	yes	low	tms
2308	46	46.1	Caesia_contorta	1		tms/gravel	fynbos	no	high	tms
2309	46	46.1	Carpococe_vaginallata	1		tms/gravel	fynbos	no	high	tms
2310	46	46.1	Clutia_polygonoides	1		tms/gravel	fynbos	no	high	tms
2311	46	46.1	Corymbium_africanum	1		tms/gravel	fynbos	no	high	tms
2312	46	46.1	Disparago_lasiocarpa	1	Disparago_2007/233	tms/gravel	fynbos	no	high	tms
2313	46	46.1	Drosera_capensis	1		tms/gravel	fynbos	no	high	tms
2314	46	46.1	Ehrharta_ramosa_	1		tms/gravel	fynbos	no	high	tms
2315	46	46.1	Elegia_filacea	1		tms/gravel	fynbos	no	high	tms
2316	46	46.1	Elegia_racemosa	1		tms/gravel	fynbos	no	high	tms
2317	46	46.1	Erica_corifolia	1		tms/gravel	fynbos	no	high	tms
2318	46	46.1	Erica_hispidula	1	Erica_2007/226	tms/gravel	fynbos	no	high	tms
2319	46	46.1	Erica_mammosa	1		tms/gravel	fynbos	no	high	tms
2320	46	46.1	Erica_muscosa	1		tms/gravel	fynbos	no	high	tms
2321	46	46.1	Erica_lutea	1	Erica_sp_2007/228	tms/gravel	fynbos	no	high	tms
2322	46	46.1	Erica_similis	1	Erica_sp_2007/230	tms/gravel	fynbos	no	high	tms
2323	46	46.1	Ficinia_zeyherii	1	Ficinia_brown_membrane_2007/223	tms/gravel	fynbos	no	high	tms
2324	46	46.1	Helichrysum_cymosum	1		tms/gravel	fynbos	no	high	tms
2325	46	46.1	Helichrysum_rotundifolium	1		tms/gravel	fynbos	no	high	tms
2326	46	46.1	Hypodiscus_aristatus	1		tms/gravel	fynbos	no	high	tms
2327	46	46.1	Ischyrolepis_capensis	1		tms/gravel	fynbos	no	high	tms
2328	46	46.1	Restio_triticeus	1	Ischyrolepis_dotty_2007/232	tms/gravel	fynbos	no	high	tms
2329	46	46.1	Leucadendron_xanthoconas	1		tms/gravel	fynbos	no	high	tms
2330	46	46.1	Othonna_quinquidentata	1		tms/gravel	fynbos	no	high	tms
2331	46	46.1	Penea_mucronata	1		tms/gravel	fynbos	no	high	tms
2332	46	46.1	Pentameris_macrocalycina	1	Pentameris_macrocalycina_2007/231	tms/gravel	fynbos	no	high	tms
2333	46	46.1	Pentaschistis_malouensis	1	Pentaschistis_colorata_2007/225	tms/gravel	fynbos	no	high	tms
2334	46	46.1	Phylica_imberbis	1		tms/gravel	fynbos	no	high	tms
2335	46	46.1	Protea_cynaroides	1		tms/gravel	fynbos	no	high	tms
2336	46	46.1	Roella_prostrata	1	Roella_sp_2007/227	tms/gravel	fynbos	no	high	tms
2337	46	46.1	Schizaea_pectinata	1		tms/gravel	fynbos	no	high	tms
2338	46	46.1	Staberoha_cernua	1		tms/gravel	fynbos	no	high	tms
2339	46	46.1	Stoebe_cinerea	1		tms/gravel	fynbos	no	high	tms
2340	46	46.1	Syncarpha_vestita	1		tms/gravel	fynbos	no	high	tms
2341	46	46.1	Tetraria_eximia	1		tms/gravel	fynbos	no	high	tms
2342	46	46.1	Tetraria_ustulata	1		tms/gravel	fynbos	no	high	tms
2343	46	46.1	Thamnochortus_gracilus	1	Thamnochortus_sp_2007/234	tms/gravel	fynbos	no	high	tms
2344	46	46.1	Thesium_sp_2007/229	1		tms/gravel	fynbos	no	high	tms
2345	46	46.1	Ursinia_paleacea	1		tms/gravel	fynbos	no	high	tms
2346	46	46.1	Watsonia_tabularis	1		tms/gravel	fynbos	no	high	tms
2347	46	46.1	Elegia_palaceae	1		tms/gravel	fynbos	no	high	tms
2348	46	46.1	Drimia_sp	1		tms/gravel	fynbos	no	high	tms
2349	46	46.1	Merxmuellera_rufa	1		tms/gravel	fynbos	no	high	tms
2350	46	46.1	Tetraria_cuspidata	1	tetraria_cuspidata_2007/224	tms/gravel	fynbos	no	high	tms
2351	46	46.2	Dimorphotheca_pluvialis	1		tms/gravel	fynbos	no	high	tms
2352	46	46.2	Erica_cerinthoides	1		tms/gravel	fynbos	no	high	tms
2353	46	46.2	Tetraria_compar	1		tms/gravel	fynbos	no	high	tms
2354	46	46.3	Cannamois_virgata	1		tms/gravel	fynbos	no	high	tms
2355	46	46.3	Gnidia_pinifolia	1		tms/gravel	fynbos	no	high	tms
2356	46	46.3	Polygala_garcinii	1		tms/gravel	fynbos	no	high	tms
2357	46	46.3	Hermus_villosa	1		tms/gravel	fynbos	no	high	tms
2358	46	46.3	Microdon_dubius	1		tms/gravel	fynbos	no	high	tms
2359	46	46.3	Peucadanum_ferulaceum	1		tms/gravel	fynbos	no	high	tms
2360	46	46.3	Unknown_bulb	1		tms/gravel	fynbos	no	high	tms
2361	46	46.4	Syncarpha_speciosissima	1	Helichrysum_2007/235	tms/gravel	fynbos	no	high	tms
2362	46	46.5	Adenandra_villosa	1		tms/gravel	fynbos	no	high	tms
2363	46	46.5	Corymbium_glabrum	1		tms/gravel	fynbos	no	high	tms
2364	46	46.5	Restio_sp_2007/236	1		tms/gravel	fynbos	no	high	tms
2365	46	46.6	Corymbium_africanum	1		tms/gravel	fynbos	no	high	tms
2366	46	46.6	Gnidia_tomentosa	1		tms/gravel	fynbos	no	high	tms
2367	46	46.6	Metalasia_divergens	1	metalasia_sp_2007/236	tms/gravel	fynbos	no	high	tms
2368	46	46.6	Haplocarpha_lanata	1		tms/gravel	fynbos	no	high	tms
2369	47	47.1	Bobartia_gladiata	1		tms/gravel	fynbos	yes	med	tms
2370	47	47.1	Bolusafra_bituminosa	1		tms/gravel	fynbos	yes	med	tms
2371	47	47.1	Briza_maxima	1		tms/gravel	fynbos	yes	med	tms
2372	47	47.1	chrysanthemoides_monolifera	1		tms/gravel	fynbos	yes	med	tms
2373	47	47.1	Cyplia_digitata	1		tms/gravel	fynbos	yes	med	tms
2374	47	47.1	Ehrharta_calycina	1		tms/gravel	fynbos	yes	med	tms
2375	47	47.1	Elytropappus_scaber	1		tms/gravel	fynbos	yes	med	tms
2376	47	47.1	Eriospermum_capens	1		tms/gravel	fynbos	yes	med	tms
2377	47	47.1	Ficinia_nigrescens	1		tms/gravel	fynbos	yes	med	tms
2378	47	47.1	Ficinia_oligantha	1		tms/gravel	fynbos	yes	med	tms
2380	47	47.1	Helichrysum_litorale	1		tms/gravel	fynbos	yes	med	tms
2381	47	47.1	Ischyrolepis_capensis	1		tms/gravel	fynbos	yes	med	tms
2382	47	47.1	Kiggelaria_africana	1		tms/gravel	fynbos	yes	med	tms
2383	47	47.1	Lobelia_pinifolia	1		tms/gravel	fynbos	yes	med	tms
2384	47	47.1	Manulea_cheiranthus	1		tms/gravel	fynbos	yes	med	tms
2385	47	47.1	Merxmuellera_rufa	1		tms/gravel	fynbos	yes	med	tms
2386	47	47.1	Muraltia_thunbergia	1		tms/gravel	fynbos	yes	med	tms
2387	47	47.1	Nemesia_barbata	1	Nemesia_sp_2007/44	tms/gravel	fynbos	yes	med	tms
2388	47	47.1	Osteospermum_cf_chrysanthemoides_incane_2007/43	1		tms/gravel	fynbos	yes	med	tms
2389	47	47.1	Oxalis_versicolor	1	Oxalis_sp_2007/42	tms/gravel	fynbos	yes	med	tms
2390	47	47.1	Pseudoselago_spuria	1		tms/gravel	fynbos	yes	med	tms
2391	47	47.1	Senecio_elegans	1		tms/gravel	fynbos	yes	med	tms
2392	47	47.1	Senecio_pubigeris	1		tms/gravel	fynbos	yes	med	tms
2393	47	47.1	Stoebe_cinerea	1		tms/gravel	fynbos	yes	med	tms
2394	47	47.1	Taraxicum_oficiale	1		tms/gravel	fynbos	yes	med	tms
2395	47	47.1	Tetraria_bramoides	1		tms/gravel	fynbos	yes	med	tms
2396	47	47.1	Tetraria_cuspidata	1		tms/gravel	fynbos	yes	med	tms
2397	47	47.1	Tribolium_uniolae	1		tms/gravel	fynbos	yes	med	tms
2398	47	47.1	Ursinia_anthemoides	1	Ursinia_exotic_2007/43	tms/gravel	fynbos	yes	med	tms
2399	47	47.1	Wahlenbergia_exilis	1	Wahlenbergia_sp_2007/37	tms/gravel	fynbos	yes	med	tms
2400	47	47.1	Watsonia_borbonica	1		tms/gravel	fynbos	yes	med	tms
2401	47	47.2	Acacia_longifolia	1		tms/gravel	fynbos	yes	med	tms
2402	47	47.2	Aspalathus_ericifolia	1		tms/gravel	fynbos	yes	med	tms
2403	47	47.2	Aspalathus_juniperina	1	Aspalathus_sp_1_2007/44	tms/gravel	fynbos	yes	med	tms
2404	47	47.2	Aspalathus_larcifolius	1	Aspalathus_sp_2_2007/45	tms/gravel	fynbos	yes	med	tms
2405	47	47.2	Berkheya_	1		tms/gravel	fynbos	yes	med	tms
2406	47	47.2	Conyza_canadensis	1		tms/gravel	fynbos	yes	med	tms
2407	47	47.2	Erepsia_bracteata	1		tms/gravel	fynbos	yes	med	tms
2408	47	47.2	Hypodiscus_aristatus	1		tms/gravel	fynbos	yes	med	tms
2409	47	47.2	Leucadendron_laureolum	1		tms/gravel	fynbos	yes	med	tms
2410	47	47.2	Pelargonium_captitatum	1		tms/gravel	fynbos	yes	med	tms
2411	47	47.2	Pelargonium_myrrhifolium	1		tms/gravel	fynbos	yes	med	tms
2412	47	47.3	Anthospermum_aethiopicum	1		tms/gravel	fynbos	yes	med	tms
2413	47	47.3	Ficinia_deusta	1		tms/gravel	fynbos	yes	med	tms
2414	47	47.3	Gnidia_juniperifolia	1		tms/gravel	fynbos	yes	med	tms
2415	47	47.3	Hermania_hyssopifolia_	1	Hermanis_sp_2007/47	tms/gravel	fynbos	yes	med	tms
2416	47	47.3	Leucadendron_salignum	1		tms/gravel	fynbos	yes	med	tms
2417	47	47.3	Rhus_rosmarinifolia	1		tms/gravel	fynbos	yes	med	tms
2418	47	47.3	Roella_ciliata	1	Roella_sp_2007/46	tms/gravel	fynbos	yes	med	tms
2419	47	47.3	Senecio_halmifolius	1		tms/gravel	fynbos	yes	med	tms
2420	47	47.3	Struthiola_argentium	1		tms/gravel	fynbos	yes	med	tms
2421	47	47.3	Syncarpha_vestita	1		tms/gravel	fynbos	yes	med	tms
2422	47	47.3	Tetraria_compar	1		tms/gravel	fynbos	yes	med	tms
2423	47	47.4	Indigofera_mauritanica	1		tms/gravel	fynbos	yes	med	tms
2424	47	47.5	Aristea_macrocarpa	1		tms/gravel	fynbos	yes	med	tms
2425	47	47.5	Erica_cerinthoides	1		tms/gravel	fynbos	yes	med	tms
2426	47	47.5	Pinus_pinaster	1		tms/gravel	fynbos	yes	med	tms
2427	47	47.5	Roella_triflora	1	Roella_sp_2_2007/48	tms/gravel	fynbos	yes	med	tms
2428	47	47.5	Stoebe_aethiopica	1		tms/gravel	fynbos	yes	med	tms
2429	47	47.6	Albuca_sp	1		tms/gravel	fynbos	yes	med	tms
2430	47	47.6	Brunia_noduliflora	1		tms/gravel	fynbos	yes	med	tms
2431	47	47.6	Ehrharta_bulbosa	1		tms/gravel	fynbos	yes	med	tms
2432	47	47.6	Ehrharta_sp_2007/149	1		tms/gravel	fynbos	yes	med	tms
2433	47	47.6	Trachyandra_tabulare	1		tms/gravel	fynbos	yes	med	tms
2434	47	47.6	Wahlenbergia_cernua	1	Walenbergia_sp2_2007/50	tms/gravel	fynbos	yes	med	tms
2435	47	47.6	Osteospermum_ciliatum	1	chrysanthemoides_incana_2007/41	tms/gravel	fynbos	yes	med	tms
2436	49	49.1	Acacia_cyclops	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2437	49	49.1	Anthospermum_aethiopicum	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2438	49	49.1	Colopsis_fruticosa	1	Calopsis_sp_2007/215	Strandveld/thicket_fynbos	fynbos	no	med	sand
2439	49	49.1	Carpobrotus_edulis	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2440	49	49.1	Cerastium_capense	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2441	49	49.1	Chironia_baccifera	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2442	49	49.1	chrysanthemoides_monolifera	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2443	49	49.1	Chrysocoma_coma-aurea	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2444	49	49.1	Cliffortia_obcordata	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2445	49	49.1	Crassula_glomerata	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2446	49	49.1	Ehrharta_villosa	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2447	49	49.1	Erica_coccinea	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2448	49	49.1	Euclea_racemosa	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2449	49	49.1	Ficinia_ramossisma	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2450	49	49.1	Galium_tomentosa	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2451	49	49.1	Helichrysum_crispum	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2452	49	49.1	Helichrysum_pandurifolium	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2453	49	49.1	Ischyrolepis_eleocharis	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2454	49	49.1	Knowltonia_vesicatona	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2455	49	49.1	Limonium_scabrum_	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2456	49	49.1	Metalasia_muricata	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2457	49	49.1	Myrsine_africana	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2458	49	49.1	Olea_exaspirata	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2459	49	49.1	Otholobium_fruiticans	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2460	49	49.1	Pelargonium_captitatum	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2461	49	49.1	Pentaschistis_airoides	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2462	49	49.1	Phylica_ericoides	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2463	49	49.1	Rhus_glauca	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2464	49	49.1	Rhus_laevigata	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2465	49	49.1	Rhus_lucida	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2466	49	49.1	Satyrium_carneum	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2467	49	49.1	Scabiosa_africana	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2468	49	49.1	Silene_cretica	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2469	49	49.1	Sutera_hispida	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2470	49	49.1	Tarchonanthus_camphoratus	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2471	49	49.1	Wachendorfia_paniculata	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2472	49	49.1	Wildenowia_teres	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2473	49	49.1	Zaluzianskya_capensis	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2474	49	49.1	Senecio_repandus	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2475	49	49.2	Indigofera_brachystachya	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2476	49	49.2	Morea_fugax	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2477	49	49.2	Passerina_palecea	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2478	49	49.2	Pelargonium_betulinum	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2479	49	49.2	Pelargonium_myrrhifolium	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2480	49	49.2	Salvia_africana-lutea	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2481	49	49.2	Selago_dregeii	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2482	49	49.2	Tetragonia_fruticosa	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
2483	49	49.2	Tricogeini_ambigua	1		Strandveld/thicket_fynbos	fynbos	no	med	sand
